"","X","Paper","Condition","Subcondition","Neurotypical","Subject.Group","Dual.Task","Treatment","Self.Congruence","Scene","fMRI","ERP","Eye.Track","Agent","Agent.Subclass","Animate","Directional","Perspective.Consistency","Directional.Consistency","Gender.Matched","Target.Perspective","Self.Other.Blocking","Design.Block","Block.Type","Excluded.Mismatch","Explicitly.Tracking.Self","Explicitly.Tracking.Other","Explicitly.NOT.Tracking.Other","Told.Ignore.Stimulus","Spacial.Distribution","Perspective.Eliminated","Learning.Required","Cue.Type","Cue","Social.Cue","Task","Action","Timeout","Virtual.InPerson","Subject","Value","RTorError","StudyNumber","Age","Sex","Matching","PerspectiveSelf","filter_condition"
"8883",31707,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","15_Fur16_RT",558.6,"RT","1",NA,NA,"match",0,"Furlanetto_2016_1"
"8884",31708,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","16_Fur16_RT",514.5455,"RT","1",NA,NA,"match",0,"Furlanetto_2016_1"
"8885",31709,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","17_Fur16_RT",425.7273,"RT","1",NA,NA,"match",0,"Furlanetto_2016_1"
"8886",31710,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","5_Fur16_RT",613.0833,"RT","1",NA,NA,"match",0,"Furlanetto_2016_1"
"8887",31711,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","6_Fur16_RT",751.2727,"RT","1",NA,NA,"match",0,"Furlanetto_2016_1"
"8888",31712,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","7_Fur16_RT",464.8182,"RT","1",NA,NA,"match",0,"Furlanetto_2016_1"
"8889",31713,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","8_Fur16_RT",754.4545,"RT","1",NA,NA,"match",0,"Furlanetto_2016_1"
"8890",31714,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","9_Fur16_RT",762.9167,"RT","1",NA,NA,"match",0,"Furlanetto_2016_1"
"8891",31715,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","10_Fur16_RT",810.8889,"RT","1",NA,NA,"match",0,"Furlanetto_2016_1"
"8892",31716,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","11_Fur16_RT",651.75,"RT","1",NA,NA,"match",0,"Furlanetto_2016_1"
"8893",31717,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","12_Fur16_RT",461.5,"RT","1",NA,NA,"match",0,"Furlanetto_2016_1"
"8894",31718,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","13_Fur16_RT",790,"RT","1",NA,NA,"match",0,"Furlanetto_2016_1"
"8895",31719,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","14_Fur16_RT",753.6667,"RT","1",NA,NA,"match",0,"Furlanetto_2016_1"
"8896",31720,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","1_Fur16_RT",739.4545,"RT","1",NA,NA,"match",0,"Furlanetto_2016_1"
"8897",31721,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","2_Fur16_RT",521.8182,"RT","1",NA,NA,"match",0,"Furlanetto_2016_1"
"8898",31722,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","3_Fur16_RT",776,"RT","1",NA,NA,"match",0,"Furlanetto_2016_1"
"8899",31740,"Furlanetto_2016","non_seeing_self_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","15_Fur16_RT",495.7273,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8900",31741,"Furlanetto_2016","non_seeing_self_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","4_Fur16_RT",653.4545,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8901",31742,"Furlanetto_2016","non_seeing_self_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","5_Fur16_RT",724.3,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8902",31743,"Furlanetto_2016","non_seeing_self_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","6_Fur16_RT",835.7273,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8903",31744,"Furlanetto_2016","non_seeing_self_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","7_Fur16_RT",551.3333,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8904",31745,"Furlanetto_2016","non_seeing_self_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","8_Fur16_RT",878.9167,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8905",31746,"Furlanetto_2016","non_seeing_self_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","9_Fur16_RT",507.4167,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8906",31747,"Furlanetto_2016","non_seeing_self_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","10_Fur16_RT",627.6364,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8907",31748,"Furlanetto_2016","non_seeing_self_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","11_Fur16_RT",490.8333,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8908",31749,"Furlanetto_2016","non_seeing_self_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","12_Fur16_RT",534.4,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8909",31750,"Furlanetto_2016","non_seeing_self_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","13_Fur16_RT",547,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8910",31751,"Furlanetto_2016","non_seeing_self_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","14_Fur16_RT",911.5833,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8911",31752,"Furlanetto_2016","non_seeing_self_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","1_Fur16_RT",586.5,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8912",31753,"Furlanetto_2016","non_seeing_self_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","16_Fur16_RT",513.1818,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8913",31754,"Furlanetto_2016","non_seeing_self_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","17_Fur16_RT",433.6364,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8914",31766,"Furlanetto_2016","non_seeing_self_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","2_Fur16_RT",556.2727,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8915",31767,"Furlanetto_2016","non_seeing_self_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","3_Fur16_RT",899.2,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8916",31774,"Furlanetto_2016","non_seeing_self_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","7_Fur16_RT",622.5,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8917",31775,"Furlanetto_2016","non_seeing_self_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","4_Fur16_RT",609.3333,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8918",31776,"Furlanetto_2016","non_seeing_self_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","5_Fur16_RT",692.5455,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8919",31777,"Furlanetto_2016","non_seeing_self_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","6_Fur16_RT",722.8182,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8920",31778,"Furlanetto_2016","non_seeing_self_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","11_Fur16_RT",461.2727,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8921",31779,"Furlanetto_2016","non_seeing_self_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","8_Fur16_RT",864.5833,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8922",31780,"Furlanetto_2016","non_seeing_self_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","9_Fur16_RT",540,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8923",31781,"Furlanetto_2016","non_seeing_self_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","10_Fur16_RT",563.3636,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8924",31782,"Furlanetto_2016","non_seeing_self_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","1_Fur16_RT",494.6667,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8925",31783,"Furlanetto_2016","non_seeing_self_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","2_Fur16_RT",639.5,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8926",31784,"Furlanetto_2016","non_seeing_self_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","3_Fur16_RT",978.8333,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8927",31793,"Furlanetto_2016","non_seeing_self_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","12_Fur16_RT",526.5,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8928",31794,"Furlanetto_2016","non_seeing_self_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","13_Fur16_RT",766.9,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8929",31795,"Furlanetto_2016","non_seeing_self_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","14_Fur16_RT",719.0833,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8930",31796,"Furlanetto_2016","non_seeing_self_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","15_Fur16_RT",505,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8931",31797,"Furlanetto_2016","non_seeing_self_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","16_Fur16_RT",449.1818,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8932",31798,"Furlanetto_2016","non_seeing_self_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","YOU","Y","verify","keypress","2000","virtual","17_Fur16_RT",444.4167,"RT","1",NA,NA,"match",1,"Furlanetto_2016_1"
"8933",32616,"Santiesteban_2014","San14_Ex1_Arr_Con_Y","Arrow","Y","NT","N","N","N","room","N","N","N","arrow","arrow_santiesteban","N","Y","N","C","N","arrow","mixed","blocked","avatar/arrow","N","Y","Y","N","N","together","N","N","visual","ARROW","N","verify","keypress","2000","virtual","3_San14_Ex1",488.56,"RT","1",26,"Male","match",0,"Santiesteban_2014_1"
"8934",32617,"Santiesteban_2014","San14_Ex1_Arr_Con_Y","Arrow","Y","NT","N","N","N","room","N","N","N","arrow","arrow_santiesteban","N","Y","N","C","N","arrow","mixed","blocked","avatar/arrow","N","Y","Y","N","N","together","N","N","visual","ARROW","N","verify","keypress","2000","virtual","5_San14_Ex1",478.94,"RT","1",24,"Male","match",0,"Santiesteban_2014_1"
"8935",32618,"Santiesteban_2014","San14_Ex1_Arr_Con_Y","Arrow","Y","NT","N","N","N","room","N","N","N","arrow","arrow_santiesteban","N","Y","N","C","N","arrow","mixed","blocked","avatar/arrow","N","Y","Y","N","N","together","N","N","visual","ARROW","N","verify","keypress","2000","virtual","6_San14_Ex1",715.13,"RT","1",27,"Female","match",0,"Santiesteban_2014_1"
